timestamp,value,prediction_training,prediction,label,warp_distance,threshold_training,distance_threshold,positive_detection,label_title,label_url,label_source
2009-07-24,655.5,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-07-28,679.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-07-29,673.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-07-30,702.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-07-31,701.5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-03,712.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-04,724.8,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-05,728.5,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-06,722.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-07,729.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-10,727.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-11,718.8,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-12,714.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-13,736.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-14,749.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-17,725.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-18,730.3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-19,733.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-20,756.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-21,772.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-08-24,784.8,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-25,810.3,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-27,7.9,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-28,8.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-08-31,8.1,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-09-01,7.8,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-09-02,7.8,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-09-03,7.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-09-04,7.7,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,
2009-09-08,7.9,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
2009-09-09,7.9,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,,,
